X     Y     River     Chainage
399724.031    494910.000    MAIN DRAIN     700.990  
399729.031    494910.000    MAIN DRAIN     705.990  
399730.094    494910.000    MAIN DRAIN     707.060  
399731.156    494910.000    MAIN DRAIN     708.130  
399753.844    494910.000    MAIN DRAIN     730.815  
399776.531    494910.000    MAIN DRAIN     753.500  
399828.063    494907.000    MAIN DRAIN     805.275  
399879.125    494898.469    MAIN DRAIN     857.050  
399900.219    494894.969    MAIN DRAIN     878.420  
399921.281    494891.438    MAIN DRAIN     899.790  
399948.531    494886.906    MAIN DRAIN     927.400  
399975.750    494882.375    MAIN DRAIN     955.010  
400044.719    494870.875    MAIN DRAIN    1024.905  
400113.656    494859.406    MAIN DRAIN    1094.800  
400154.281    494852.625    MAIN DRAIN    1135.980  
400194.906    494845.844    MAIN DRAIN    1177.160  
400214.938    494842.500    MAIN DRAIN    1197.495  
400233.156    494843.969    MAIN DRAIN    1217.830  
400236.281    494847.875    MAIN DRAIN    1222.830  
400239.406    494851.781    MAIN DRAIN    1227.830  
400244.969    494858.688    MAIN DRAIN    1236.700  
400250.500    494865.625    MAIN DRAIN    1245.570  
400255.875    494872.344    MAIN DRAIN    1254.170  
400261.250    494879.063    MAIN DRAIN    1262.770  
400306.562    494860.094    MAIN DRAIN    1324.030  
400353.969    494821.281    MAIN DRAIN    1385.290  
400405.938    494797.125    MAIN DRAIN    1445.000  
400422.344    494795.281    MAIN DRAIN    1461.530  
400465.813    494790.469    MAIN DRAIN    1505.260  
400509.063    494784.000    MAIN DRAIN    1548.990  
400518.750    494782.500    MAIN DRAIN    1558.785  
400528.437    494781.000    MAIN DRAIN    1568.580  
400536.219    494779.813    MAIN DRAIN    1576.465  
400544.000    494778.625    MAIN DRAIN    1584.350  
400557.469    494776.531    MAIN DRAIN    1597.955  
400570.906    494774.469    MAIN DRAIN    1611.560  
400582.063    494772.750    MAIN DRAIN    1622.850  
400593.219    494771.031    MAIN DRAIN    1634.140  
400598.719    494770.188    MAIN DRAIN    1639.685  
400604.219    494769.469    MAIN DRAIN    1645.230  
400609.156    494768.844    MAIN DRAIN    1650.230  
400614.125    494768.219    MAIN DRAIN    1655.230  
400647.063    494764.125    MAIN DRAIN    1688.423  
400680.000    494760.000    MAIN DRAIN    1721.617  
408910.000    487900.000    MADIWELA EAST1       0.000  
408978.031    487882.000    MADIWELA EAST1      72.000  
409049.594    487889.969    MADIWELA EAST1     144.000  
409049.813    487889.969    MADIWELA EAST1     144.203  
409050.000    487890.000    MADIWELA EAST1     144.406  
408690.000    487350.000    TALANGAMA       0.000  
408686.219    487376.375    TALANGAMA      25.000  
408682.469    487402.781    TALANGAMA      50.000  
408677.750    487429.000    TALANGAMA      75.000  
408671.281    487454.844    TALANGAMA     100.000  
408664.813    487480.719    TALANGAMA     125.000  
408659.250    487506.750    TALANGAMA     150.000  
408656.312    487533.219    TALANGAMA     175.000  
408653.375    487559.719    TALANGAMA     200.000  
408650.406    487586.219    TALANGAMA     225.000  
408663.281    487608.594    TALANGAMA     250.000  
408678.781    487630.281    TALANGAMA     275.000  
408694.281    487651.969    TALANGAMA     300.000  
408696.750    487655.469    TALANGAMA     304.000  
408699.219    487658.938    TALANGAMA     308.000  
408699.219    487658.938    TALANGAMA     308.000  
408721.063    487660.000    TALANGAMA     329.000  
408743.469    487660.000    TALANGAMA     350.000  
408767.469    487660.000    TALANGAMA     372.500  
408791.438    487660.000    TALANGAMA     395.000  
408796.781    487660.000    TALANGAMA     400.000  
408812.781    487660.000    TALANGAMA     415.000  
408829.000    487665.156    TALANGAMA     431.500  
408844.281    487673.875    TALANGAMA     448.000  
408855.844    487680.500    TALANGAMA     460.500  
408867.438    487687.094    TALANGAMA     473.000  
408878.063    487693.188    TALANGAMA     484.500  
408888.719    487699.281    TALANGAMA     496.000  
408890.656    487712.906    TALANGAMA     509.500  
408891.375    487727.281    TALANGAMA     523.000  
408891.969    487739.531    TALANGAMA     534.500  
408892.594    487751.781    TALANGAMA     546.000  
408892.844    487757.094    TALANGAMA     551.000  
408893.125    487762.438    TALANGAMA     556.000  
408893.625    487772.531    TALANGAMA     565.500  
408894.125    487782.656    TALANGAMA     575.000  
408895.000    487800.219    TALANGAMA     591.500  
408895.875    487817.813    TALANGAMA     608.000  
408897.406    487848.156    TALANGAMA     636.500  
408898.938    487878.500    TALANGAMA     665.000  
408899.281    487885.438    TALANGAMA     671.500  
408899.625    487892.344    TALANGAMA     678.000  
408899.906    487898.219    TALANGAMA     683.500  
408897.000    487902.750    TALANGAMA     689.000  
408897.000    487902.750    TALANGAMA     689.000  
408849.063    487946.719    TALANGAMA     750.000  
408520.719    488168.531    TALANGAMA    1146.000  
408520.719    488168.531    TALANGAMA    1146.000  
408494.562    488228.625    TALANGAMA    1207.500  
408470.188    488289.500    TALANGAMA    1269.000  
408461.188    488373.781    TALANGAMA    1348.500  
408452.312    488458.094    TALANGAMA    1428.000  
408466.938    488520.688    TALANGAMA    1490.000  
408492.375    488581.719    TALANGAMA    1552.000  
408528.500    488692.656    TALANGAMA    1661.500  
408494.500    488793.000    TALANGAMA    1771.000  
408418.031    488898.875    TALANGAMA    1893.500  
408306.531    488964.437    TALANGAMA    2016.000  
408106.594    489056.063    TALANGAMA    2222.500  
407902.594    489138.938    TALANGAMA    2429.000  
407796.437    489278.094    TALANGAMA    2593.500  
407653.938    489377.563    TALANGAMA    2758.000  
407558.813    489516.781    TALANGAMA    2916.500  
407431.594    489610.344    TALANGAMA    3075.000  
407255.594    489655.969    TALANGAMA    3245.500  
407085.156    489610.094    TALANGAMA    3416.000  
407004.875    489556.563    TALANGAMA    3506.500  
406919.781    489511.469    TALANGAMA    3597.000  
406861.000    489483.625    TALANGAMA    3658.000  
406802.219    489455.781    TALANGAMA    3719.000  
406720.313    489402.094    TALANGAMA    3811.000  
406639.469    489346.500    TALANGAMA    3903.000  
406579.594    489235.000    TALANGAMA    4023.000  
406524.219    489119.625    TALANGAMA    4143.000  
406494.031    489030.063    TALANGAMA    4232.000  
406469.156    488938.531    TALANGAMA    4321.000  
406415.156    488845.969    TALANGAMA    4421.500  
406353.656    488758.594    TALANGAMA    4522.000  
406220.000    488550.000    TALANGAMA    4754.581  
406196.250    488486.688    TALANGAMA    4818.000  
406144.219    488347.906    TALANGAMA    4957.000  
406047.969    488240.125    TALANGAMA    5096.000  
405985.875    488187.219    TALANGAMA    5172.500  
405923.781    488134.344    TALANGAMA    5249.000  
405893.750    488108.750    TALANGAMA    5286.000  
405863.719    488083.156    TALANGAMA    5323.000  
405861.844    488081.594    TALANGAMA    5325.290  
405860.000    488080.000    TALANGAMA    5327.580  
408630.000    487700.000    TALANGAMA_ORG       0.000  
408615.625    487743.094    TALANGAMA_ORG      70.000  
408606.063    487771.781    TALANGAMA_ORG     116.619  
408592.906    487825.469    TALANGAMA_ORG     201.964  
408584.250    487880.156    TALANGAMA_ORG     287.310  
408576.875    487935.063    TALANGAMA_ORG     372.655  
408570.000    487990.000    TALANGAMA_ORG     458.000  
402594.594    487157.406    KIRILLAPONE CNL       0.000  
402576.656    487154.406    KIRILLAPONE CNL      17.575  
402558.719    487151.438    KIRILLAPONE CNL      35.150  
402533.188    487147.188    KIRILLAPONE CNL      60.150  
402507.656    487142.938    KIRILLAPONE CNL      85.150  
402481.813    487139.125    KIRILLAPONE CNL     110.405  
402455.813    487136.406    KIRILLAPONE CNL     135.660  
402430.031    487133.688    KIRILLAPONE CNL     160.700  
402404.250    487130.969    KIRILLAPONE CNL     185.740  
402378.312    487128.250    KIRILLAPONE CNL     210.940  
402352.344    487125.500    KIRILLAPONE CNL     236.140  
402326.531    487122.781    KIRILLAPONE CNL     261.240  
402300.688    487120.063    KIRILLAPONE CNL     286.340  
402300.344    487120.031    KIRILLAPONE CNL     286.670  
402300.000    487120.000    KIRILLAPONE CNL     287.000  
403670.906    489242.906    KOTTE ELA SOUTH       0.000  
403670.625    489211.156    KOTTE ELA SOUTH      31.733  
403670.344    489179.406    KOTTE ELA SOUTH      63.465  
403670.063    489147.656    KOTTE ELA SOUTH      95.198  
403664.156    489116.625    KOTTE ELA SOUTH     126.930  
403655.625    489082.500    KOTTE ELA SOUTH     162.095  
403648.031    489048.188    KOTTE ELA SOUTH     197.260  
403642.250    489013.469    KOTTE ELA SOUTH     232.425  
403636.469    488978.781    KOTTE ELA SOUTH     267.590  
403636.469    488978.781    KOTTE ELA SOUTH     267.590  
403630.344    488942.062    KOTTE ELA SOUTH     304.788  
403620.938    488906.063    KOTTE ELA SOUTH     341.985  
403611.375    488870.094    KOTTE ELA SOUTH     379.182  
403601.781    488834.156    KOTTE ELA SOUTH     416.380  
403601.781    488834.156    KOTTE ELA SOUTH     416.380  
403591.969    488797.344    KOTTE ELA SOUTH     454.452  
403585.375    488759.875    KOTTE ELA SOUTH     492.523  
403579.563    488722.219    KOTTE ELA SOUTH     530.595  
403573.781    488684.563    KOTTE ELA SOUTH     568.667  
403561.531    488649.844    KOTTE ELA SOUTH     606.738  
403537.156    488620.562    KOTTE ELA SOUTH     644.810  
403505.781    488587.563    KOTTE ELA SOUTH     690.458  
403471.406    488557.500    KOTTE ELA SOUTH     736.105  
403437.219    488527.219    KOTTE ELA SOUTH     781.753  
403404.938    488494.938    KOTTE ELA SOUTH     827.400  
403404.938    488494.938    KOTTE ELA SOUTH     827.400  
403383.344    488473.344    KOTTE ELA SOUTH     857.901  
403361.312    488452.281    KOTTE ELA SOUTH     888.402  
403338.500    488432.000    KOTTE ELA SOUTH     918.903  
403315.688    488411.719    KOTTE ELA SOUTH     949.404  
403315.688    488411.719    KOTTE ELA SOUTH     949.404  
403294.906    488393.250    KOTTE ELA SOUTH     977.199  
403277.250    488372.656    KOTTE ELA SOUTH    1004.994  
403267.469    488346.594    KOTTE ELA SOUTH    1032.789  
403257.719    488320.563    KOTTE ELA SOUTH    1060.584  
403227.594    488285.062    KOTTE ELA SOUTH    1109.469  
403188.156    488256.125    KOTTE ELA SOUTH    1158.354  
403162.531    488232.531    KOTTE ELA SOUTH    1193.258  
403136.563    488209.250    KOTTE ELA SOUTH    1228.162  
403109.313    488187.438    KOTTE ELA SOUTH    1263.066  
403094.406    488157.688    KOTTE ELA SOUTH    1297.970  
403085.063    488120.219    KOTTE ELA SOUTH    1336.548  
403065.250    488090.156    KOTTE ELA SOUTH    1375.127  
403033.125    488068.750    KOTTE ELA SOUTH    1413.705  
403000.031    488048.906    KOTTE ELA SOUTH    1452.284  
402966.656    488030.375    KOTTE ELA SOUTH    1490.464  
402933.250    488011.813    KOTTE ELA SOUTH    1528.644  
402921.344    487975.313    KOTTE ELA SOUTH    1568.104  
402911.750    487937.031    KOTTE ELA SOUTH    1607.564  
402903.000    487898.531    KOTTE ELA SOUTH    1647.024  
402894.438    487860.000    KOTTE ELA SOUTH    1686.484  
402894.438    487860.000    KOTTE ELA SOUTH    1686.484  
402885.219    487827.250    KOTTE ELA SOUTH    1720.549  
402873.250    487795.344    KOTTE ELA SOUTH    1754.614  
402861.281    487763.438    KOTTE ELA SOUTH    1788.679  
402847.406    487732.313    KOTTE ELA SOUTH    1822.744  
402847.406    487732.313    KOTTE ELA SOUTH    1822.744  
402832.688    487699.906    KOTTE ELA SOUTH    1858.324  
402817.969    487667.500    KOTTE ELA SOUTH    1893.904  
402804.813    487634.469    KOTTE ELA SOUTH    1929.484  
402793.562    487600.719    KOTTE ELA SOUTH    1965.064  
402781.969    487565.875    KOTTE ELA SOUTH    2001.773  
402769.563    487531.281    KOTTE ELA SOUTH    2038.482  
402757.000    487496.781    KOTTE ELA SOUTH    2075.191  
402744.469    487462.250    KOTTE ELA SOUTH    2111.900  
402744.469    487462.250    KOTTE ELA SOUTH    2111.900  
402735.063    487431.938    KOTTE ELA SOUTH    2143.652  
402726.719    487401.281    KOTTE ELA SOUTH    2175.405  
402718.344    487370.656    KOTTE ELA SOUTH    2207.157  
402710.000    487340.000    KOTTE ELA SOUTH    2238.909  
402710.000    487340.000    KOTTE ELA SOUTH    2238.909  
402709.969    487339.969    KOTTE ELA SOUTH    2238.959  
402709.938    487339.906    KOTTE ELA SOUTH    2239.010  
402686.594    487307.219    KOTTE ELA SOUTH    2279.170  
402663.250    487274.531    KOTTE ELA SOUTH    2319.330  
402663.250    487274.531    KOTTE ELA SOUTH    2319.330  
402650.594    487227.719    KOTTE ELA SOUTH    2368.188  
402640.000    487180.000    KOTTE ELA SOUTH    2417.045  
402640.000    487180.000    KOTTE ELA SOUTH    2417.045  
402638.500    487177.000    KOTTE ELA SOUTH    2420.397  
402637.000    487174.000    KOTTE ELA SOUTH    2423.750  
399325.125    495338.219    MUTWALTUNNEL       0.000  
399324.375    495338.906    MUTWALTUNNEL       1.000  
399248.844    495407.438    MUTWALTUNNEL     103.000  
399243.500    495412.281    MUTWALTUNNEL     110.200  
398823.031    495796.969    MUTWALTUNNEL     683.750  
398822.594    495797.406    MUTWALTUNNEL     684.375  
398822.156    495797.844    MUTWALTUNNEL     685.000  
398821.188    495798.813    MUTWALTUNNEL     686.375  
398820.219    495799.781    MUTWALTUNNEL     687.750  
398819.844    495800.125    MUTWALTUNNEL     688.250  
398819.469    495800.438    MUTWALTUNNEL     688.750  
398818.969    495800.844    MUTWALTUNNEL     689.375  
398818.500    495801.250    MUTWALTUNNEL     690.000  
398814.375    495804.688    MUTWALTUNNEL     695.375  
398810.250    495808.125    MUTWALTUNNEL     700.750  
398791.313    495823.906    MUTWALTUNNEL     725.375  
398772.406    495839.656    MUTWALTUNNEL     750.000  
398766.188    495844.844    MUTWALTUNNEL     758.074  
398760.000    495850.000    MUTWALTUNNEL     766.148  
401010.000    492000.000    SERPENTINE       0.000  
401032.000    492000.000    SERPENTINE      20.000  
401054.000    492000.000    SERPENTINE      40.000  
401105.938    491985.625    SERPENTINE      89.750  
401158.062    491969.125    SERPENTINE     139.500  
401193.844    491938.844    SERPENTINE     189.250  
401203.625    491885.031    SERPENTINE     239.000  
401211.188    491841.688    SERPENTINE     279.000  
401217.406    491798.125    SERPENTINE     319.000  
401217.406    491798.125    SERPENTINE     319.000  
401234.781    491754.656    SERPENTINE     362.333  
401258.813    491713.500    SERPENTINE     405.667  
401282.813    491672.313    SERPENTINE     449.000  
401314.813    491637.656    SERPENTINE     492.333  
401350.250    491605.781    SERPENTINE     535.667  
401385.688    491573.906    SERPENTINE     579.000  
401409.531    491530.937    SERPENTINE     624.000  
401431.656    491486.656    SERPENTINE     669.000  
401458.500    491445.312    SERPENTINE     714.000  
401493.688    491411.031    SERPENTINE     759.000  
401524.188    491371.188    SERPENTINE     807.143  
401535.656    491319.500    SERPENTINE     855.286  
401540.000    491267.031    SERPENTINE     903.429  
401540.000    491214.094    SERPENTINE     951.571  
